"bbref_id","season","Name","Age","Level","Team","G","PA","AB","R","H","X1B","X2B","X3B","HR","RBI","BB","IBB","uBB","SO","HBP","SH","SF","GDP","SB","CS","BA","OBP","SLG","OPS","wOBA","wOBA_CON","Date"
"harrijo05",2023,"Josh Harrison",35,"Maj-NL","Philadelphia",3,9,8,0,2,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0.25,0.333,0.375,0.708,0.314,0.266,2023-06-15
"harrijo05",2023,"Josh Harrison",35,"Maj-NL","Philadelphia",4,13,11,0,2,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0.182,0.308,0.273,0.58,0.273,0.213,2023-06-16
"harrijo05",2023,"Josh Harrison",35,"Maj-NL","Philadelphia",5,15,13,0,3,2,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0.231,0.333,0.308,0.641,0.295,0.251,2023-06-17
"harrijo05",2023,"Josh Harrison",35,"Maj-NL","Philadelphia",6,19,17,0,4,3,1,0,0,1,1,0,1,2,1,0,0,0,0,0,0.235,0.316,0.294,0.61,0.28,0.26,2023-06-18
"harrijo05",2023,"Josh Harrison",35,"Maj-NL","Philadelphia",5,16,14,0,4,3,1,0,0,1,1,0,1,2,1,0,0,0,0,0,0.286,0.375,0.357,0.732,0.332,0.324,2023-06-19
"harrijo05",2023,"Josh Harrison",35,"Maj-NL","Philadelphia",5,16,14,0,4,3,1,0,0,1,1,0,1,2,1,0,0,0,0,0,0.286,0.375,0.357,0.732,0.332,0.324,2023-06-20
"harrijo05",2023,"Josh Harrison",35,"Maj-NL","Philadelphia",4,15,13,0,4,3,1,0,0,1,1,0,1,2,1,0,0,0,0,0,0.308,0.4,0.385,0.785,0.354,0.354,2023-06-21
"harrijo05",2023,"Josh Harrison",35,"Maj-NL","Philadelphia",4,15,13,0,4,3,1,0,0,1,1,0,1,2,1,0,0,0,0,0,0.308,0.4,0.385,0.785,0.354,0.354,2023-06-22
"harrijo05",2023,"Josh Harrison",35,"Maj-NL","Philadelphia",3,10,9,0,2,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0.222,0.3,0.222,0.522,0.249,0.252,2023-06-23
"harrijo05",2023,"Josh Harrison",35,"Maj-NL","Philadelphia",4,12,11,0,3,3,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0.273,0.333,0.273,0.606,0.281,0.294,2023-06-24
"harrijo05",2023,"Josh Harrison",35,"Maj-NL","Philadelphia",4,12,11,0,3,3,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0.273,0.333,0.273,0.606,0.281,0.294,2023-06-25
"harrijo05",2023,"Josh Harrison",35,"Maj-NL","Philadelphia",4,12,11,0,3,3,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0.273,0.333,0.273,0.606,0.281,0.294,2023-06-26
"harrijo05",2023,"Josh Harrison",35,"Maj-NL","Philadelphia",3,8,8,0,3,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.375,0.375,0.375,0.75,0.331,0.378,2023-06-27
"harrijo05",2023,"Josh Harrison",35,"Maj-NL","Philadelphia",3,10,10,2,4,3,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0.4,0.4,0.7,1.1,0.465,0.517,2023-06-28
"harrijo05",2023,"Josh Harrison",35,"Maj-NL","Philadelphia",3,9,9,2,3,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0.333,0.333,0.667,1,0.419,0.419,2023-06-29
"harrijo05",2023,"Josh Harrison",35,"Maj-NL","Philadelphia",3,9,9,2,3,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0.333,0.333,0.667,1,0.419,0.419,2023-06-30
"harrijo05",2023,"Josh Harrison",35,"Maj-NL","Philadelphia",4,14,11,4,4,2,1,0,1,2,1,0,1,0,1,0,1,1,0,0,0.364,0.429,0.727,1.156,0.46,0.456,2023-07-01
"harrijo05",2023,"Josh Harrison",35,"Maj-NL","Philadelphia",4,14,11,4,4,2,1,0,1,2,1,0,1,0,1,0,1,1,0,0,0.364,0.429,0.727,1.156,0.46,0.456,2023-07-02
"harrijo05",2023,"Josh Harrison",35,"Maj-NL","Philadelphia",4,14,11,4,4,2,1,0,1,2,1,0,1,0,1,0,1,1,0,0,0.364,0.429,0.727,1.156,0.46,0.456,2023-07-03
"harrijo05",2023,"Josh Harrison",35,"Maj-NL","Philadelphia",4,14,11,4,4,2,1,0,1,2,1,0,1,0,1,0,1,1,0,0,0.364,0.429,0.727,1.156,0.46,0.456,2023-07-04
"harrijo05",2023,"Josh Harrison",35,"Maj-NL","Philadelphia",3,12,9,4,3,1,1,0,1,2,1,0,1,0,1,0,1,0,0,0,0.333,0.417,0.778,1.195,0.463,0.459,2023-07-05
"harrijo05",2023,"Josh Harrison",35,"Maj-NL","Philadelphia",3,12,9,4,3,1,1,0,1,2,1,0,1,0,1,0,1,0,0,0,0.333,0.417,0.778,1.195,0.463,0.459,2023-07-06
"harrijo05",2023,"Josh Harrison",35,"Maj-NL","Philadelphia",4,13,10,4,3,1,1,0,1,2,1,0,1,1,1,0,1,0,0,0,0.3,0.385,0.7,1.085,0.427,0.459,2023-07-07
"harrijo05",2023,"Josh Harrison",35,"Maj-NL","Philadelphia",5,17,14,4,3,1,1,0,1,2,1,0,1,2,1,0,1,0,0,0,0.214,0.294,0.5,0.794,0.327,0.344,2023-07-08
"harrijo05",2023,"Josh Harrison",35,"Maj-NL","Philadelphia",4,13,10,2,1,0,1,0,0,1,1,0,1,2,1,0,1,0,0,0,0.1,0.231,0.2,0.431,0.205,0.156,2023-07-09
"harrijo05",2023,"Josh Harrison",35,"Maj-NL","Philadelphia",3,10,7,2,1,0,1,0,0,1,1,0,1,2,1,0,1,0,0,0,0.143,0.3,0.286,0.586,0.267,0.249,2023-07-10
"harrijo05",2023,"Josh Harrison",35,"Maj-NL","Philadelphia",3,10,7,2,1,0,1,0,0,1,1,0,1,2,1,0,1,0,0,0,0.143,0.3,0.286,0.586,0.267,0.249,2023-07-11
"harrijo05",2023,"Josh Harrison",35,"Maj-NL","Philadelphia",2,5,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2023-07-12
"harrijo05",2023,"Josh Harrison",35,"Maj-NL","Philadelphia",2,5,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2023-07-13
"harrijo05",2023,"Josh Harrison",35,"Maj-NL","Philadelphia",2,5,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2023-07-14
"harrijo05",2023,"Josh Harrison",35,"Maj-NL","Philadelphia",2,5,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2023-07-15
"harrijo05",2023,"Josh Harrison",35,"Maj-NL","Philadelphia",2,5,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2023-07-16
"harrijo05",2023,"Josh Harrison",35,"Maj-NL","Philadelphia",2,5,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2023-07-17
"harrijo05",2023,"Josh Harrison",35,"Maj-NL","Philadelphia",1,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2023-07-18
"harrijo05",2023,"Josh Harrison",35,"Maj-NL","Philadelphia",1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-07-24
"harrijo05",2023,"Josh Harrison",35,"Maj-NL","Philadelphia",1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-07-25
"harrijo05",2023,"Josh Harrison",35,"Maj-NL","Philadelphia",1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-07-26
"harrijo05",2023,"Josh Harrison",35,"Maj-NL","Philadelphia",1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-07-27
"harrijo05",2023,"Josh Harrison",35,"Maj-NL","Philadelphia",1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-07-28
"harrijo05",2023,"Josh Harrison",35,"Maj-NL","Philadelphia",1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-07-29
"harrijo05",2023,"Josh Harrison",35,"Maj-NL","Philadelphia",2,8,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.125,0,0.125,0.091,0,2023-07-30
"harrijo05",2023,"Josh Harrison",35,"Maj-NL","Philadelphia",2,8,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.125,0,0.125,0.091,0,2023-07-31
"harrijo05",2023,"Josh Harrison",35,"Maj-NL","Philadelphia",2,8,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.125,0,0.125,0.091,0,2023-08-01
"harrijo05",2023,"Josh Harrison",35,"Maj-NL","Philadelphia",2,8,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.125,0,0.125,0.091,0,2023-08-02
"harrijo05",2023,"Josh Harrison",35,"Maj-NL","Philadelphia",2,8,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.125,0,0.125,0.091,0,2023-08-03
"harrijo05",2023,"Josh Harrison",35,"Maj-NL","Philadelphia",1,4,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.25,0,0.25,0.182,0,2023-08-04
"harrijo05",2023,"Josh Harrison",35,"Maj-NL","Philadelphia",1,4,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.25,0,0.25,0.182,0,2023-08-05
"harrijo05",2023,"Josh Harrison",35,"Maj-NL","Philadelphia",1,4,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.25,0,0.25,0.182,0,2023-08-06
"harrijo05",2023,"Josh Harrison",35,"Maj-NL","Philadelphia",1,4,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.25,0,0.25,0.182,0,2023-08-07
"harrijo05",2023,"Josh Harrison",35,"Maj-NL","Philadelphia",1,4,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.25,0,0.25,0.182,0,2023-08-08
"harrijo05",2023,"Josh Harrison",35,"Maj-NL","Philadelphia",1,4,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.25,0,0.25,0.182,0,2023-08-09
"pachecr01",2023,"Cristian Pache",24,"Maj-NL","Philadelphia",4,6,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,2023-04-07
"pachecr01",2023,"Cristian Pache",24,"Maj-NL","Philadelphia",5,9,8,0,1,0,1,0,0,0,0,0,0,3,0,1,0,1,0,0,0.125,0.125,0.25,0.375,0.156,0.249,2023-04-08
"pachecr01",2023,"Cristian Pache",24,"Maj-NL","Philadelphia",5,9,8,0,1,0,1,0,0,0,0,0,0,3,0,1,0,1,0,0,0.125,0.125,0.25,0.375,0.156,0.249,2023-04-09
"pachecr01",2023,"Cristian Pache",24,"Maj-NL","Philadelphia",6,10,9,0,2,1,1,0,0,1,0,0,0,3,0,1,0,1,0,0,0.222,0.222,0.333,0.556,0.236,0.354,2023-04-10
"pachecr01",2023,"Cristian Pache",24,"Maj-NL","Philadelphia",7,12,11,0,3,1,2,0,0,1,0,0,0,3,0,1,0,1,0,0,0.273,0.273,0.455,0.727,0.306,0.421,2023-04-11
"pachecr01",2023,"Cristian Pache",24,"Maj-NL","Philadelphia",7,12,11,0,3,1,2,0,0,1,0,0,0,2,0,1,0,1,0,0,0.273,0.273,0.455,0.727,0.306,0.375,2023-04-12
"pachecr01",2023,"Cristian Pache",24,"Maj-NL","Philadelphia",7,12,11,0,4,2,2,0,0,1,0,0,0,2,0,1,0,0,0,0,0.364,0.364,0.546,0.909,0.387,0.473,2023-04-13
"pachecr01",2023,"Cristian Pache",24,"Maj-NL","Philadelphia",7,12,11,0,4,2,2,0,0,1,0,0,0,2,0,1,0,0,0,0,0.364,0.364,0.546,0.909,0.387,0.473,2023-04-14
"pachecr01",2023,"Cristian Pache",24,"Maj-NL","Philadelphia",8,12,11,0,4,2,2,0,0,1,0,0,0,2,0,1,0,0,0,0,0.364,0.364,0.546,0.909,0.387,0.473,2023-04-15
"pachecr01",2023,"Cristian Pache",24,"Maj-NL","Philadelphia",8,10,9,0,4,2,2,0,0,1,0,0,0,2,0,1,0,0,0,0,0.444,0.444,0.667,1.111,0.473,0.608,2023-04-16
"pachecr01",2023,"Cristian Pache",24,"Maj-NL","Philadelphia",8,10,9,0,4,2,2,0,0,1,0,0,0,2,0,1,0,0,0,0,0.444,0.444,0.667,1.111,0.473,0.608,2023-04-17
"pachecr01",2023,"Cristian Pache",24,"Maj-NL","Philadelphia",9,12,11,0,4,2,2,0,0,1,0,0,0,3,0,1,0,0,0,0,0.364,0.364,0.546,0.909,0.387,0.532,2023-04-18
"pachecr01",2023,"Cristian Pache",24,"Maj-NL","Philadelphia",8,9,9,0,3,2,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0.333,0.333,0.444,0.778,0.334,0.43,2023-04-19
"pachecr01",2023,"Cristian Pache",24,"Maj-NL","Philadelphia",8,9,9,0,3,2,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0.333,0.333,0.444,0.778,0.334,0.43,2023-04-20
"pachecr01",2023,"Cristian Pache",24,"Maj-NL","Philadelphia",8,8,8,0,2,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0.25,0.25,0.375,0.625,0.266,0.354,2023-04-21
"pachecr01",2023,"Cristian Pache",24,"Maj-NL","Philadelphia",8,9,9,1,3,2,0,0,1,2,0,0,0,3,0,0,0,0,0,0,0.333,0.333,0.667,1,0.419,0.628,2023-04-22
"pachecr01",2023,"Cristian Pache",24,"Maj-NL","Philadelphia",8,8,8,2,3,2,0,0,1,2,0,0,0,3,0,0,0,0,0,0,0.375,0.375,0.75,1.125,0.471,0.754,2023-04-23
"pachecr01",2023,"Cristian Pache",24,"Maj-NL","Philadelphia",7,5,5,2,2,1,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0.4,0.4,1,1.4,0.577,0.962,2023-04-24
"pachecr01",2023,"Cristian Pache",24,"Maj-NL","Philadelphia",8,8,8,2,4,3,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0.5,0.5,0.875,1.375,0.582,0.776,2023-04-25
"pachecr01",2023,"Cristian Pache",24,"Maj-NL","Philadelphia",7,8,8,2,4,3,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0.5,0.5,0.875,1.375,0.582,0.776,2023-04-26
"pachecr01",2023,"Cristian Pache",24,"Maj-NL","Philadelphia",6,8,8,2,4,3,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0.5,0.5,0.875,1.375,0.582,0.776,2023-04-27
"pachecr01",2023,"Cristian Pache",24,"Maj-NL","Philadelphia",7,10,10,2,5,3,1,0,1,3,0,0,0,2,0,0,0,0,0,0,0.5,0.5,0.9,1.4,0.59,0.737,2023-04-28
"pachecr01",2023,"Cristian Pache",24,"Maj-NL","Philadelphia",5,8,8,2,5,3,1,0,1,3,0,0,0,1,0,0,0,0,0,0,0.625,0.625,1.125,1.75,0.737,0.842,2023-04-29
"pachecr01",2023,"Cristian Pache",24,"Maj-NL","Philadelphia",5,8,8,2,5,3,1,0,1,3,0,0,0,1,0,0,0,0,0,0,0.625,0.625,1.125,1.75,0.737,0.842,2023-04-30
"pachecr01",2023,"Cristian Pache",24,"Maj-NL","Philadelphia",5,8,8,2,5,3,1,0,1,3,0,0,0,1,0,0,0,0,0,0,0.625,0.625,1.125,1.75,0.737,0.842,2023-05-01
"pachecr01",2023,"Cristian Pache",24,"Maj-NL","Philadelphia",4,8,8,2,5,3,1,0,1,3,0,0,0,1,0,0,0,0,0,0,0.625,0.625,1.125,1.75,0.737,0.842,2023-05-02
"pachecr01",2023,"Cristian Pache",24,"Maj-NL","Philadelphia",3,5,5,1,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6,0.6,0.8,1.4,0.602,0.602,2023-05-03
"pachecr01",2023,"Cristian Pache",24,"Maj-NL","Philadelphia",2,5,5,0,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6,0.6,0.8,1.4,0.602,0.602,2023-05-04
"pachecr01",2023,"Cristian Pache",24,"Maj-NL","Philadelphia",2,5,5,0,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6,0.6,0.8,1.4,0.602,0.602,2023-05-05
"pachecr01",2023,"Cristian Pache",24,"Maj-NL","Philadelphia",1,2,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0.5,1,1.5,0.622,0.622,2023-05-06
"pachecr01",2023,"Cristian Pache",24,"Maj-NL","Philadelphia",1,2,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0.5,1,1.5,0.622,0.622,2023-05-07
"pachecr01",2023,"Cristian Pache",24,"Maj-NL","Philadelphia",1,2,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0.5,1,1.5,0.622,0.622,2023-05-08
"pachecr01",2023,"Cristian Pache",24,"Maj-NL","Philadelphia",1,3,2,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.333,0,0.333,0.232,0,2023-06-16
"pachecr01",2023,"Cristian Pache",24,"Maj-NL","Philadelphia",2,5,4,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.2,0,0.2,0.139,0,2023-06-17
"pachecr01",2023,"Cristian Pache",24,"Maj-NL","Philadelphia",3,9,8,3,2,0,2,0,0,0,1,0,1,2,0,0,0,0,0,0,0.25,0.333,0.5,0.833,0.354,0.415,2023-06-18
"pachecr01",2023,"Cristian Pache",24,"Maj-NL","Philadelphia",3,9,8,3,2,0,2,0,0,0,1,0,1,2,0,0,0,0,0,0,0.25,0.333,0.5,0.833,0.354,0.415,2023-06-19
"pachecr01",2023,"Cristian Pache",24,"Maj-NL","Philadelphia",3,9,8,3,2,0,2,0,0,0,1,0,1,2,0,0,0,0,0,0,0.25,0.333,0.5,0.833,0.354,0.415,2023-06-20
"pachecr01",2023,"Cristian Pache",24,"Maj-NL","Philadelphia",3,9,8,3,2,0,2,0,0,0,1,0,1,2,0,0,0,0,0,0,0.25,0.333,0.5,0.833,0.354,0.415,2023-06-21
"pachecr01",2023,"Cristian Pache",24,"Maj-NL","Philadelphia",4,11,9,3,2,0,2,0,0,0,2,0,2,3,0,0,0,0,0,0,0.222,0.364,0.444,0.808,0.353,0.415,2023-06-22
"pachecr01",2023,"Cristian Pache",24,"Maj-NL","Philadelphia",4,11,9,3,2,0,2,0,0,0,2,0,2,3,0,0,0,0,0,0,0.222,0.364,0.444,0.808,0.353,0.415,2023-06-23
"pachecr01",2023,"Cristian Pache",24,"Maj-NL","Philadelphia",4,11,9,3,2,0,2,0,0,0,2,0,2,3,0,0,0,0,0,0,0.222,0.364,0.444,0.808,0.353,0.415,2023-06-24
"pachecr01",2023,"Cristian Pache",24,"Maj-NL","Philadelphia",5,11,9,3,2,0,2,0,0,0,2,0,2,3,0,0,0,0,0,0,0.222,0.364,0.444,0.808,0.353,0.415,2023-06-25
"pachecr01",2023,"Cristian Pache",24,"Maj-NL","Philadelphia",5,11,9,3,2,0,2,0,0,0,2,0,2,3,0,0,0,0,0,0,0.222,0.364,0.444,0.808,0.353,0.415,2023-06-26
"pachecr01",2023,"Cristian Pache",24,"Maj-NL","Philadelphia",5,8,7,3,2,0,2,0,0,0,1,0,1,2,0,0,0,0,0,0,0.286,0.375,0.571,0.946,0.398,0.498,2023-06-27
"pachecr01",2023,"Cristian Pache",24,"Maj-NL","Philadelphia",5,10,9,3,3,1,2,0,0,0,1,0,1,3,0,0,0,0,0,0,0.333,0.4,0.556,0.956,0.407,0.562,2023-06-28
"pachecr01",2023,"Cristian Pache",24,"Maj-NL","Philadelphia",5,6,5,1,1,1,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0.2,0.333,0.2,0.533,0.263,0.294,2023-06-29
"pachecr01",2023,"Cristian Pache",24,"Maj-NL","Philadelphia",5,6,5,1,1,1,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0.2,0.333,0.2,0.533,0.263,0.294,2023-06-30
"pachecr01",2023,"Cristian Pache",24,"Maj-NL","Philadelphia",6,11,9,2,2,1,1,0,0,1,2,0,2,2,0,0,0,0,0,0,0.222,0.364,0.333,0.697,0.32,0.304,2023-07-01
"pachecr01",2023,"Cristian Pache",24,"Maj-NL","Philadelphia",6,11,9,2,2,1,1,0,0,1,2,0,2,2,0,0,0,0,0,0,0.222,0.364,0.333,0.697,0.32,0.304,2023-07-02
"pachecr01",2023,"Cristian Pache",24,"Maj-NL","Philadelphia",5,9,8,2,2,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0.25,0.333,0.375,0.708,0.314,0.304,2023-07-03
"pachecr01",2023,"Cristian Pache",24,"Maj-NL","Philadelphia",5,9,8,2,2,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0.25,0.333,0.375,0.708,0.314,0.304,2023-07-04
"pachecr01",2023,"Cristian Pache",24,"Maj-NL","Philadelphia",6,9,8,2,2,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0.25,0.333,0.375,0.708,0.314,0.304,2023-07-05
"pachecr01",2023,"Cristian Pache",24,"Maj-NL","Philadelphia",6,9,8,2,2,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0.25,0.333,0.375,0.708,0.314,0.304,2023-07-06
"pachecr01",2023,"Cristian Pache",24,"Maj-NL","Philadelphia",7,10,9,3,3,1,1,0,1,3,1,0,1,1,0,0,0,0,0,0,0.333,0.4,0.778,1.178,0.483,0.516,2023-07-07
"pachecr01",2023,"Cristian Pache",24,"Maj-NL","Philadelphia",7,13,12,3,4,1,2,0,1,4,1,0,1,1,0,0,0,0,0,0,0.333,0.385,0.75,1.135,0.467,0.489,2023-07-08
"pachecr01",2023,"Cristian Pache",24,"Maj-NL","Philadelphia",7,12,11,2,4,1,2,0,1,4,1,0,1,2,0,0,0,0,1,0,0.364,0.417,0.818,1.235,0.506,0.597,2023-07-09
"pachecr01",2023,"Cristian Pache",24,"Maj-NL","Philadelphia",6,12,11,2,4,1,2,0,1,4,1,0,1,2,0,0,0,0,1,0,0.364,0.417,0.818,1.235,0.506,0.597,2023-07-10
"pachecr01",2023,"Cristian Pache",24,"Maj-NL","Philadelphia",6,12,11,2,4,1,2,0,1,4,1,0,1,2,0,0,0,0,1,0,0.364,0.417,0.818,1.235,0.506,0.597,2023-07-11
"pachecr01",2023,"Cristian Pache",24,"Maj-NL","Philadelphia",5,7,7,1,3,1,1,0,1,3,0,0,0,2,0,0,0,0,1,0,0.429,0.429,1,1.429,0.59,0.826,2023-07-12
"pachecr01",2023,"Cristian Pache",24,"Maj-NL","Philadelphia",5,7,7,1,3,1,1,0,1,3,0,0,0,2,0,0,0,0,1,0,0.429,0.429,1,1.429,0.59,0.826,2023-07-13
"pachecr01",2023,"Cristian Pache",24,"Maj-NL","Philadelphia",5,7,7,1,3,1,1,0,1,3,0,0,0,2,0,0,0,0,1,0,0.429,0.429,1,1.429,0.59,0.826,2023-07-14
"pachecr01",2023,"Cristian Pache",24,"Maj-NL","Philadelphia",5,7,7,1,3,1,1,0,1,3,0,0,0,2,0,0,0,0,1,0,0.429,0.429,1,1.429,0.59,0.826,2023-07-15
"pachecr01",2023,"Cristian Pache",24,"Maj-NL","Philadelphia",4,7,7,1,3,1,1,0,1,3,0,0,0,2,0,0,0,0,1,0,0.429,0.429,1,1.429,0.59,0.826,2023-07-16
"pachecr01",2023,"Cristian Pache",24,"Maj-NL","Philadelphia",3,7,7,1,3,1,1,0,1,3,0,0,0,2,0,0,0,0,1,0,0.429,0.429,1,1.429,0.59,0.826,2023-07-17
"pachecr01",2023,"Cristian Pache",24,"Maj-NL","Philadelphia",2,6,6,0,2,1,1,0,0,1,0,0,0,2,0,0,0,0,1,0,0.333,0.333,0.5,0.833,0.354,0.532,2023-07-18
"pachecr01",2023,"Cristian Pache",24,"Maj-NL","Philadelphia",1,3,3,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0.333,0.333,0.333,0.667,0.294,0.883,2023-07-19
"pachecr01",2023,"Cristian Pache",24,"Maj-NL","Philadelphia",1,3,1,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,1,0,0.667,0,0.667,0.464,NA,2023-09-03
"pachecr01",2023,"Cristian Pache",24,"Maj-NL","Philadelphia",2,8,6,1,1,0,0,1,0,1,2,0,2,1,0,0,0,0,0,1,0.167,0.375,0.5,0.875,0.37,0.314,2023-09-04
"pachecr01",2023,"Cristian Pache",24,"Maj-NL","Philadelphia",2,8,6,1,1,0,0,1,0,1,2,0,2,1,0,0,0,0,0,1,0.167,0.375,0.5,0.875,0.37,0.314,2023-09-05
"pachecr01",2023,"Cristian Pache",24,"Maj-NL","Philadelphia",2,8,6,1,1,0,0,1,0,1,2,0,2,1,0,0,0,0,0,1,0.167,0.375,0.5,0.875,0.37,0.314,2023-09-06
"pachecr01",2023,"Cristian Pache",24,"Maj-NL","Philadelphia",2,8,6,1,1,0,0,1,0,1,2,0,2,1,0,0,0,0,0,1,0.167,0.375,0.5,0.875,0.37,0.314,2023-09-07
"pachecr01",2023,"Cristian Pache",24,"Maj-NL","Philadelphia",3,9,7,1,1,0,0,1,0,1,2,0,2,1,0,0,0,0,0,1,0.143,0.333,0.429,0.762,0.329,0.262,2023-09-08
"pachecr01",2023,"Cristian Pache",24,"Maj-NL","Philadelphia",4,10,8,1,1,0,0,1,0,1,2,0,2,1,0,0,0,0,0,1,0.125,0.3,0.375,0.675,0.296,0.224,2023-09-09
"pachecr01",2023,"Cristian Pache",24,"Maj-NL","Philadelphia",5,11,8,1,1,0,0,1,0,1,3,0,3,1,0,0,0,0,0,1,0.125,0.364,0.375,0.739,0.332,0.224,2023-09-10
"pachecr01",2023,"Cristian Pache",24,"Maj-NL","Philadelphia",6,13,10,1,1,0,0,1,0,1,3,0,3,3,0,0,0,0,0,1,0.1,0.308,0.3,0.608,0.281,0.224,2023-09-11
"pachecr01",2023,"Cristian Pache",24,"Maj-NL","Philadelphia",7,16,13,1,1,0,0,1,0,1,3,0,3,5,0,0,0,0,0,1,0.077,0.25,0.231,0.481,0.229,0.196,2023-09-12
"pachecr01",2023,"Cristian Pache",24,"Maj-NL","Philadelphia",7,16,13,1,1,0,0,1,0,1,3,0,3,5,0,0,0,0,0,1,0.077,0.25,0.231,0.481,0.229,0.196,2023-09-13
"pachecr01",2023,"Cristian Pache",24,"Maj-NL","Philadelphia",6,13,12,1,1,0,0,1,0,1,1,0,1,4,0,0,0,0,0,0,0.083,0.154,0.25,0.404,0.174,0.196,2023-09-14
"pachecr01",2023,"Cristian Pache",24,"Maj-NL","Philadelphia",6,11,9,0,0,0,0,0,0,0,2,0,2,4,0,0,0,0,0,1,0,0.182,0,0.182,0.127,0,2023-09-15
"pachecr01",2023,"Cristian Pache",24,"Maj-NL","Philadelphia",6,11,9,0,0,0,0,0,0,0,2,0,2,4,0,0,0,0,0,1,0,0.182,0,0.182,0.127,0,2023-09-16
"pachecr01",2023,"Cristian Pache",24,"Maj-NL","Philadelphia",6,11,9,0,0,0,0,0,0,0,2,0,2,4,0,0,0,0,0,1,0,0.182,0,0.182,0.127,0,2023-09-17
